user_id,join_date,state,status,acquisition_channel,snapshot_date
U03419,2025-08-01,OR,active,instagram,2026-05-25
U03420,2024-11-11,NV,active,google_display,2024-11-11
U03420,2024-11-11,NV,active,google_display,2026-05-25
U03421,2023-10-20,AZ,active,google_search,2023-10-20
U03421,2023-10-20,AZ,active,google_search,2026-05-25
U03422,2025-06-30,TN,active,google_search,2025-06-30
U03422,2025-06-30,TN,active,google_search,2026-05-25
U03423,2025-11-12,AZ,active,facebook,2025-11-12
U03423,2025-11-12,AZ,active,facebook,2026-05-25
U03424,2024-06-13,MA,active,google_search,2024-06-13
U03424,2024-06-13,MA,active,google_search,2026-05-25
U03425,2024-07-26,AZ,active,google_search,2024-07-26
U03425,2024-07-26,AZ,active,google_search,2026-05-25
U03426,2022-02-01,NV,active,instagram,2022-02-01
U03426,2022-02-01,NV,active,instagram,2026-05-25
U03427,2025-04-02,IL,active,google_search,2025-04-02
U03427,2025-04-02,IL,active,google_search,2026-05-25
U03428,2025-10-07,IL,active,instagram,2025-10-07
U03428,2025-10-07,IL,active,instagram,2026-05-25
U03429,2024-06-20,OR,active,referral,2024-06-20
U03429,2024-06-20,OR,active,referral,2026-05-25
U03430,2024-10-13,MA,active,google_search,2024-10-13
U03430,2024-10-13,MA,active,google_search,2026-05-25
U03431,2021-07-06,TN,active,referral,2021-07-06
U03431,2021-07-06,TN,active,referral,2026-05-25
U03432,2022-01-02,TN,active,facebook,2022-01-02
U03432,2022-01-02,TN,paused,facebook,2022-10-26
U03432,2022-01-02,TN,paused,facebook,2026-05-25
U03433,2022-01-30,FL,active,google_search,2022-01-30
U03433,2022-01-30,FL,active,google_search,2026-05-25
U03434,2025-08-03,NC,active,,2025-08-03
U03434,2025-08-03,NC,active,,2026-05-25
U03435,2026-02-13,FL,active,referral,2026-02-13
U03435,2026-02-13,FL,active,referral,2026-05-25
U03436,2023-08-21,OR,active,facebook,2023-08-21
U03436,2023-08-21,OR,active,facebook,2026-05-25
U03437,2022-12-10,AZ,active,google_display,2022-12-10
U03437,2022-12-10,AZ,active,google_display,2026-05-25
U03438,2024-09-22,MI,active,organic,2024-09-22
U03438,2024-09-22,MI,active,organic,2026-05-25
U03439,2025-09-30,CO,active,referral,2025-09-30
U03439,2025-09-30,CO,active,referral,2026-05-25
U03440,2022-02-20,VA,active,google_search,2022-02-20
U03440,2022-02-20,VA,active,google_search,2026-05-25
U03441,2024-07-06,FL,active,referral,2024-07-06
U03441,2024-07-06,FL,active,referral,2026-05-25
U03442,2021-08-05,NC,active,google_search,2021-08-05
U03442,2021-08-05,NC,active,google_search,2026-05-25
U03443,2023-05-26,TX,active,google_search,2023-05-26
U03443,2023-05-26,TX,active,google_search,2026-05-25
U03444,2025-04-29,OR,active,tiktok,2025-04-29
U03444,2025-04-29,OR,active,tiktok,2026-05-25
U03445,2021-08-13,PA,active,google_display,2021-08-13
U03445,2021-08-13,PA,active,google_display,2026-05-25
U03446,2026-03-12,CA,active,google_search,2026-03-12
U03446,2026-03-12,CA,active,google_search,2026-05-25
U03447,2022-12-04,NY,active,organic,2022-12-04
U03447,2022-12-04,NY,active,organic,2026-05-25
U03448,2024-01-01,AZ,active,google_search,2024-01-01
U03448,2024-01-01,AZ,active,google_search,2026-05-25
U03449,2022-09-07,IL,active,organic,2022-09-07
U03449,2022-09-07,IL,active,organic,2026-05-25
U03450,2023-09-11,CO,active,google_display,2023-09-11
U03450,2023-09-11,CO,active,google_display,2026-05-25
U03451,2022-05-05,MI,active,instagram,2022-05-05
U03451,2022-05-05,MI,paused,instagram,2026-02-14
U03451,2022-05-05,MI,paused,instagram,2026-05-25
U03452,2024-07-25,TN,active,google_search,2024-07-25
U03452,2024-07-25,TN,active,google_search,2026-05-25
U03453,2025-06-29,VA,active,google_search,2025-06-29
U03453,2025-06-29,VA,active,google_search,2026-05-25
U03454,2022-01-23,TX,active,referral,2022-01-23
U03454,2022-01-23,TX,active,referral,2026-05-25
U03455,2022-02-04,WA,active,google_search,2022-02-04
U03455,2022-02-04,WA,active,google_search,2026-05-25
U03456,2024-05-07,NC,active,organic,2024-05-07
U03456,2024-05-07,NC,active,organic,2026-05-25
U03457,2021-10-13,MN,active,facebook,2021-10-13
U03457,2021-10-13,MN,active,facebook,2026-05-25
U03458,2024-10-03,NV,active,google_search,2024-10-03
U03458,2024-10-03,NV,active,google_search,2026-05-25
U03459,2025-06-14,FL,active,tiktok,2025-06-14
U03459,2025-06-14,FL,active,tiktok,2026-05-25
U03460,2025-11-15,NV,active,facebook,2025-11-15
U03460,2025-11-15,NV,paused,facebook,2025-12-25
U03460,2025-11-15,NV,paused,facebook,2026-05-25
U03461,2022-01-24,TX,active,google_search,2022-01-24
U03461,2022-01-24,TX,active,google_search,2026-05-25
U03462,2022-09-17,CO,active,google_search,2022-09-17
U03462,2022-09-17,CO,active,google_search,2026-05-25
U03463,2021-12-09,TN,active,google_search,2021-12-09
U03463,2021-12-09,TN,active,google_search,2026-05-25
U03464,2024-02-06,NY,active,google_display,2024-02-06
U03464,2024-02-06,NY,active,google_display,2026-05-25
U03465,2023-02-18,GA,active,google_search,2023-02-18
U03465,2023-02-18,GA,active,google_search,2026-05-25
U03466,2025-11-05,UT,active,organic,2025-11-05
U03466,2025-11-05,UT,active,organic,2026-05-25
U03467,2024-12-02,OR,active,google_search,2024-12-02
U03467,2024-12-02,OR,active,google_search,2026-05-25
U03468,2023-09-15,OR,active,,2023-09-15
U03468,2023-09-15,OR,active,,2026-05-25
U03469,2022-12-09,CA,active,google_search,2022-12-09
U03469,2022-12-09,CA,active,google_search,2026-05-25
U03470,2022-05-14,WA,active,facebook,2022-05-14
U03470,2022-05-14,WA,active,facebook,2026-05-25
U03471,2026-04-25,UT,active,google_display,2026-04-25
U03471,2026-04-25,UT,active,google_display,2026-05-25
U03472,2024-03-01,NV,active,google_search,2024-03-01
U03472,2024-03-01,NV,active,google_search,2026-05-25
U03473,2022-04-06,VA,active,google_display,2022-04-06
U03473,2022-04-06,VA,active,google_display,2026-05-25
U03474,2021-12-29,GA,active,google_search,2021-12-29
U03474,2021-12-29,GA,active,google_search,2026-05-25
U03475,2021-06-12,WA,active,facebook,2021-06-12
U03475,2021-06-12,WA,active,facebook,2026-05-25
U03476,2022-08-17,GA,active,facebook,2022-08-17
U03476,2022-08-17,GA,active,facebook,2026-05-25
U03477,2025-04-17,TN,active,referral,2025-04-17
U03477,2025-04-17,TN,active,referral,2026-05-25
U03478,2025-05-04,AZ,active,organic,2025-05-04
U03478,2025-05-04,AZ,active,organic,2026-05-25
U03479,2022-09-07,CA,active,google_display,2022-09-07
U03479,2022-09-07,CA,active,google_display,2026-05-25
U03480,2025-05-15,WA,active,instagram,2025-05-15
U03480,2025-05-15,WA,active,instagram,2026-05-25
U03481,2024-09-28,VA,active,facebook,2024-09-28
U03481,2024-09-28,VA,active,facebook,2026-05-25
U03482,2023-01-16,AZ,active,,2023-01-16
U03482,2023-01-16,AZ,active,,2026-05-25
U03483,2022-02-16,GA,active,instagram,2022-02-16
U03483,2022-02-16,GA,active,instagram,2026-05-25
U03484,2023-05-16,GA,active,google_search,2023-05-16
U03484,2023-05-16,GA,active,google_search,2026-05-25
U03485,2022-06-22,TX,active,facebook,2022-06-22
U03485,2022-06-22,TX,active,facebook,2026-05-25
U03486,2023-10-06,OH,active,google_search,2023-10-06
U03486,2023-10-06,OH,active,google_search,2026-05-25
U03487,2026-01-11,WA,active,google_display,2026-01-11
U03487,2026-01-11,WA,active,google_display,2026-05-25
U03488,2025-07-23,MN,active,facebook,2025-07-23
U03488,2025-07-23,MN,active,facebook,2026-05-25
U03489,2021-07-02,MN,active,google_search,2021-07-02
U03489,2021-07-02,MN,active,google_search,2026-05-25
U03490,2026-01-16,MA,active,google_search,2026-01-16
U03490,2026-01-16,MA,active,google_search,2026-05-25
U03491,2023-01-07,MA,active,google_display,2023-01-07
U03491,2023-01-07,MA,active,google_display,2026-05-25
U03492,2021-06-24,NY,active,tiktok,2021-06-24
U03492,2021-06-24,NY,active,tiktok,2026-05-25
U03493,2021-10-17,TX,active,google_search,2021-10-17
U03493,2021-10-17,TX,active,google_search,2026-05-25
U03494,2023-04-13,PA,active,google_search,2023-04-13
U03494,2023-04-13,PA,active,google_search,2026-05-25
U03495,2024-06-30,NC,active,organic,2024-06-30
U03495,2024-06-30,NC,active,organic,2026-05-25
U03496,2022-05-11,OH,active,facebook,2022-05-11
U03496,2022-05-11,OH,active,facebook,2026-05-25
U03497,2024-04-22,OR,active,google_display,2024-04-22
U03497,2024-04-22,OR,active,google_display,2026-05-25
U03498,2026-04-28,WA,active,google_search,2026-04-28
U03498,2026-04-28,WA,active,google_search,2026-05-25
U03499,2023-02-21,TN,active,google_search,2023-02-21
U03499,2023-02-21,TN,active,google_search,2026-05-25
U03500,2025-02-14,CO,active,facebook,2025-02-14
U03500,2025-02-14,CO,active,facebook,2026-05-25
U03501,2026-05-19,TX,active,google_search,2026-05-19
U03501,2026-05-19,TX,active,google_search,2026-05-25
U03502,2025-12-29,NV,active,facebook,2025-12-29
U03502,2025-12-29,NV,active,facebook,2026-05-25
U03503,2024-08-04,TN,active,tiktok,2024-08-04
U03503,2024-08-04,TN,paused,tiktok,2026-02-08
U03503,2024-08-04,TN,paused,tiktok,2026-05-25
U03504,2024-12-05,WA,active,organic,2024-12-05
U03504,2024-12-05,WA,active,organic,2026-05-25
U03505,2024-12-02,OR,active,google_display,2024-12-02
U03505,2024-12-02,OR,active,google_display,2026-05-25
U03506,2022-12-22,NC,active,google_search,2022-12-22
U03506,2022-12-22,NC,churned,google_search,2026-02-06
U03506,2022-12-22,NC,churned,google_search,2026-05-25
U03507,2023-06-19,OR,active,organic,2023-06-19
U03507,2023-06-19,OR,active,organic,2026-05-25
U03508,2022-03-18,WA,active,facebook,2022-03-18
U03508,2022-03-18,WA,active,facebook,2026-05-25
U03509,2022-11-22,IL,active,facebook,2022-11-22
U03509,2022-11-22,IL,active,facebook,2026-05-25
U03510,2023-05-29,UT,active,facebook,2023-05-29
U03510,2023-05-29,UT,active,facebook,2026-05-25
U03511,2024-02-25,TN,active,google_search,2024-02-25
U03511,2024-02-25,TN,active,google_search,2026-05-25
U03512,2024-09-09,TN,active,google_search,2024-09-09
U03512,2024-09-09,TN,active,google_search,2026-05-25
U03513,2024-09-18,NY,active,facebook,2024-09-18
U03513,2024-09-18,NY,churned,facebook,2025-10-02
U03513,2024-09-18,NY,churned,facebook,2026-05-25
U03514,2023-07-28,FL,active,google_display,2023-07-28
U03514,2023-07-28,FL,active,google_display,2026-05-25
U03515,2026-05-03,OH,active,organic,2026-05-03
U03515,2026-05-03,OH,active,organic,2026-05-25
U03516,2022-02-03,NC,active,instagram,2022-02-03
U03516,2022-02-03,NC,active,instagram,2026-05-25
U03517,2024-10-27,NC,active,organic,2024-10-27
U03517,2024-10-27,NC,active,organic,2026-05-25
U03518,2024-04-24,AZ,active,facebook,2024-04-24
U03518,2024-04-24,AZ,paused,facebook,2025-05-23
U03518,2024-04-24,AZ,paused,facebook,2026-05-25
U03519,2024-07-01,OR,active,facebook,2024-07-01
U03519,2024-07-01,OR,active,facebook,2026-05-25
U03520,2025-04-14,NC,active,google_search,2025-04-14
U03520,2025-04-14,NC,active,google_search,2026-05-25
U03521,2021-06-12,TN,active,organic,2021-06-12
U03521,2021-06-12,TN,active,organic,2026-05-25
U03522,2021-10-24,CA,active,referral,2021-10-24
U03522,2021-10-24,CA,active,referral,2026-05-25
U03523,2023-02-02,MA,active,,2023-02-02
U03523,2023-02-02,MA,active,,2026-05-25
U03524,2024-06-16,MN,active,,2024-06-16
U03524,2024-06-16,MN,churned,,2025-01-02
U03524,2024-06-16,MN,churned,,2026-05-25
U03525,2022-08-14,VA,active,,2022-08-14
U03525,2022-08-14,VA,active,,2026-05-25
U03526,2024-09-22,MA,active,,2024-09-22
U03526,2024-09-22,MA,active,,2026-05-25
U03527,2022-12-10,UT,active,google_search,2022-12-10
U03527,2022-12-10,UT,active,google_search,2026-05-25
U03528,2021-08-13,NY,active,facebook,2021-08-13
U03528,2021-08-13,NY,active,facebook,2026-05-25
U03529,2024-03-16,OR,active,instagram,2024-03-16
U03529,2024-03-16,OR,active,instagram,2026-05-25
U03530,2022-09-25,CA,active,google_search,2022-09-25
U03530,2022-09-25,CA,active,google_search,2026-05-25
U03531,2026-05-10,CO,active,google_search,2026-05-10
U03531,2026-05-10,CO,active,google_search,2026-05-25
U03532,2025-10-08,WA,active,organic,2025-10-08
U03532,2025-10-08,WA,active,organic,2026-05-25
U03533,2025-08-06,PA,active,google_display,2025-08-06
U03533,2025-08-06,PA,active,google_display,2026-05-25
U03534,2021-10-02,MI,active,facebook,2021-10-02
U03534,2021-10-02,MI,active,facebook,2026-05-25
U03535,2021-12-08,OR,active,organic,2021-12-08
U03535,2021-12-08,OR,active,organic,2026-05-25
U03536,2026-02-23,NY,active,google_search,2026-02-23
U03536,2026-02-23,NY,active,google_search,2026-05-25
U03537,2023-09-13,TX,active,organic,2023-09-13
U03537,2023-09-13,TX,active,organic,2026-05-25
U03538,2021-09-19,TX,active,facebook,2021-09-19
U03538,2021-09-19,TX,active,facebook,2026-05-25
U03539,2022-04-16,GA,active,google_search,2022-04-16
U03539,2022-04-16,GA,active,google_search,2026-05-25
U03540,2024-06-18,MI,active,google_search,2024-06-18
U03540,2024-06-18,MI,active,google_search,2026-05-25
U03541,2023-01-20,MI,active,google_search,2023-01-20
U03541,2023-01-20,MI,active,google_search,2026-05-25
U03542,2023-04-20,NV,active,,2023-04-20
U03542,2023-04-20,NV,active,,2026-05-25
U03543,2025-05-09,NC,active,facebook,2025-05-09
U03543,2025-05-09,NC,active,facebook,2026-05-25
U03544,2022-04-20,AZ,active,organic,2022-04-20
U03544,2022-04-20,AZ,churned,organic,2026-04-27
U03544,2022-04-20,AZ,churned,organic,2026-05-25
U03545,2025-10-30,IL,active,facebook,2025-10-30
U03545,2025-10-30,IL,active,facebook,2026-05-25
U03546,2024-06-13,AZ,active,google_search,2024-06-13
U03546,2024-06-13,AZ,active,google_search,2026-05-25
U03547,2025-09-02,CA,active,google_search,2025-09-02
U03547,2025-09-02,CA,active,google_search,2026-05-25
U03548,2023-04-04,AZ,active,facebook,2023-04-04
U03548,2023-04-04,AZ,active,facebook,2026-05-25
U03549,2025-08-01,NC,active,,2025-08-01
U03549,2025-08-01,NC,active,,2026-05-25
U03550,2026-04-13,MA,active,google_search,2026-04-13
U03550,2026-04-13,MA,active,google_search,2026-05-25
U03551,2025-02-22,MI,active,organic,2025-02-22
U03551,2025-02-22,MI,active,organic,2026-05-25
U03552,2025-10-12,TN,active,google_display,2025-10-12
U03552,2025-10-12,TN,active,google_display,2026-05-25
U03553,2024-03-09,FL,active,google_search,2024-03-09
U03553,2024-03-09,FL,active,google_search,2026-05-25
U03554,2024-10-23,NY,active,referral,2024-10-23
U03554,2024-10-23,NY,active,referral,2026-05-25
U03555,2025-04-27,PA,active,google_search,2025-04-27
U03555,2025-04-27,PA,active,google_search,2026-05-25
U03556,2024-03-05,MA,active,tiktok,2024-03-05
U03556,2024-03-05,MA,active,tiktok,2026-05-25
U03557,2025-11-18,OH,active,facebook,2025-11-18
U03557,2025-11-18,OH,active,facebook,2026-05-25
U03558,2023-01-23,TN,active,facebook,2023-01-23
U03558,2023-01-23,TN,active,facebook,2026-05-25
U03559,2023-03-17,IL,active,google_search,2023-03-17
U03559,2023-03-17,IL,active,google_search,2026-05-25
U03560,2024-09-30,CO,active,facebook,2024-09-30
U03560,2024-09-30,CO,active,facebook,2026-05-25
U03561,2022-01-09,OR,active,instagram,2022-01-09
U03561,2022-01-09,OR,active,instagram,2026-05-25
U03562,2025-11-14,WA,active,google_search,2025-11-14
U03562,2025-11-14,WA,active,google_search,2026-05-25
U03563,2023-09-14,WA,active,facebook,2023-09-14
U03563,2023-09-14,WA,active,facebook,2026-05-25
U03564,2022-03-29,NC,active,google_display,2022-03-29
U03564,2022-03-29,NC,paused,google_display,2025-12-07
U03564,2022-03-29,NC,paused,google_display,2026-05-25
U03565,2025-01-16,OR,active,google_display,2025-01-16
U03565,2025-01-16,OR,active,google_display,2026-05-25
U03566,2025-07-19,OR,active,organic,2025-07-19
U03566,2025-07-19,OR,active,organic,2026-05-25
U03567,2021-09-18,NC,active,referral,2021-09-18
U03567,2021-09-18,NC,active,referral,2026-05-25
U03568,2021-11-23,PA,active,google_search,2021-11-23
U03568,2021-11-23,PA,active,google_search,2026-05-25
U03569,2023-05-03,AZ,active,facebook,2023-05-03
U03569,2023-05-03,AZ,active,facebook,2026-05-25
U03570,2024-06-06,FL,active,google_search,2024-06-06
U03570,2024-06-06,FL,active,google_search,2026-05-25
U03571,2025-12-06,AZ,active,organic,2025-12-06
U03571,2025-12-06,AZ,active,organic,2026-05-25
U03572,2023-02-13,AZ,active,google_search,2023-02-13
U03572,2023-02-13,AZ,active,google_search,2026-05-25
U03573,2025-02-10,GA,active,facebook,2025-02-10
U03573,2025-02-10,GA,active,facebook,2026-05-25
U03574,2024-12-16,MN,active,tiktok,2024-12-16
U03574,2024-12-16,MN,active,tiktok,2026-05-25
U03575,2022-07-11,NY,active,,2022-07-11
U03575,2022-07-11,NY,active,,2026-05-25
U03576,2023-12-23,MN,active,facebook,2023-12-23
U03576,2023-12-23,MN,active,facebook,2026-05-25
U03577,2025-11-13,TN,active,instagram,2025-11-13
U03577,2025-11-13,TN,active,instagram,2026-05-25
U03578,2023-01-29,TX,active,organic,2023-01-29
U03578,2023-01-29,TX,active,organic,2026-05-25
U03579,2022-03-02,MA,active,facebook,2022-03-02
U03579,2022-03-02,MA,active,facebook,2026-05-25
U03580,2023-05-29,FL,active,google_search,2023-05-29
U03580,2023-05-29,FL,active,google_search,2026-05-25
U03581,2022-12-13,OR,active,google_search,2022-12-13
U03581,2022-12-13,OR,active,google_search,2026-05-25
U03582,2024-01-11,MN,active,referral,2024-01-11
U03582,2024-01-11,MN,active,referral,2026-05-25
U03583,2025-12-26,FL,active,referral,2025-12-26
U03583,2025-12-26,FL,active,referral,2026-05-25
U03584,2023-04-22,MI,active,facebook,2023-04-22
U03584,2023-04-22,MI,active,facebook,2026-05-25
U03585,2023-07-01,GA,active,facebook,2023-07-01
U03585,2023-07-01,GA,churned,facebook,2024-07-21
U03585,2023-07-01,GA,churned,facebook,2026-05-25
U03586,2026-04-11,OR,active,google_search,2026-04-11
U03586,2026-04-11,OR,active,google_search,2026-05-25
U03587,2021-08-31,AZ,active,google_search,2021-08-31
U03587,2021-08-31,AZ,active,google_search,2026-05-25
U03588,2022-05-11,FL,active,google_search,2022-05-11
U03588,2022-05-11,FL,active,google_search,2026-05-25
U03589,2023-09-24,OR,active,organic,2023-09-24
U03589,2023-09-24,OR,active,organic,2026-05-25
U03590,2026-02-26,OR,active,google_display,2026-02-26
U03590,2026-02-26,OR,active,google_display,2026-05-25
U03591,2025-06-30,NY,active,facebook,2025-06-30
U03591,2025-06-30,NY,active,facebook,2026-05-25
U03592,2023-06-17,OR,active,facebook,2023-06-17
U03592,2023-06-17,OR,active,facebook,2026-05-25
U03593,2024-08-30,CO,active,google_search,2024-08-30
U03593,2024-08-30,CO,active,google_search,2026-05-25
U03594,2024-01-07,WA,active,google_search,2024-01-07
U03594,2024-01-07,WA,active,google_search,2026-05-25
U03595,2022-02-21,NV,active,referral,2022-02-21
U03595,2022-02-21,NV,active,referral,2026-05-25
U03596,2023-09-09,NC,active,google_search,2023-09-09
U03596,2023-09-09,NC,active,google_search,2026-05-25
U03597,2025-06-18,FL,active,google_display,2025-06-18
U03597,2025-06-18,FL,active,google_display,2026-05-25
U03598,2025-07-12,NY,active,organic,2025-07-12
U03598,2025-07-12,NY,active,organic,2026-05-25
U03599,2024-07-27,PA,active,instagram,2024-07-27
U03599,2024-07-27,PA,active,instagram,2026-05-25
U03600,2026-04-24,PA,active,organic,2026-04-24
U03600,2026-04-24,PA,active,organic,2026-05-25
U03601,2025-04-10,MN,active,google_search,2025-04-10
U03601,2025-04-10,MN,active,google_search,2026-05-25
U03602,2025-01-19,CO,active,google_display,2025-01-19
U03602,2025-01-19,CO,active,google_display,2026-05-25
U03603,2026-01-17,CO,active,google_search,2026-01-17
U03603,2026-01-17,CO,active,google_search,2026-05-25
U03604,2023-04-10,OR,active,google_display,2023-04-10
U03604,2023-04-10,OR,active,google_display,2026-05-25
U03605,2023-12-24,AZ,active,google_display,2023-12-24
U03605,2023-12-24,AZ,active,google_display,2026-05-25
U03606,2026-04-12,AZ,active,organic,2026-04-12
U03606,2026-04-12,AZ,active,organic,2026-05-25
U03607,2023-10-20,WA,active,organic,2023-10-20
U03607,2023-10-20,WA,paused,organic,2024-08-19
U03607,2023-10-20,WA,paused,organic,2026-05-25
U03608,2021-10-01,FL,active,google_search,2021-10-01
U03608,2021-10-01,FL,active,google_search,2026-05-25
U03609,2022-11-14,UT,active,,2022-11-14
U03609,2022-11-14,UT,active,,2026-05-25
U03610,2025-07-07,WA,active,google_display,2025-07-07
U03610,2025-07-07,WA,paused,google_display,2025-12-29
U03610,2025-07-07,WA,paused,google_display,2026-05-25
U03611,2025-08-18,NC,active,google_search,2025-08-18
U03611,2025-08-18,NC,active,google_search,2026-05-25
U03612,2024-08-03,GA,active,google_search,2024-08-03
U03612,2024-08-03,GA,active,google_search,2026-05-25
U03613,2024-10-27,TX,active,google_search,2024-10-27
U03613,2024-10-27,TX,active,google_search,2026-05-25
U03614,2021-11-15,AZ,active,organic,2021-11-15
U03614,2021-11-15,AZ,churned,organic,2023-09-27
U03614,2021-11-15,AZ,churned,organic,2026-05-25
U03615,2024-09-14,MI,active,,2024-09-14
U03615,2024-09-14,MI,active,,2026-05-25
U03616,2021-07-11,OH,active,google_display,2021-07-11
U03616,2021-07-11,OH,active,google_display,2026-05-25
U03617,2024-08-02,GA,active,google_search,2024-08-02
U03617,2024-08-02,GA,active,google_search,2026-05-25
U03618,2022-07-02,TX,active,instagram,2022-07-02
U03618,2022-07-02,TX,active,instagram,2026-05-25
U03619,2025-08-30,NV,active,google_search,2025-08-30
U03619,2025-08-30,NV,active,google_search,2026-05-25
U03620,2022-10-21,AZ,active,referral,2022-10-21
U03620,2022-10-21,AZ,active,referral,2026-05-25
U03621,2021-09-24,FL,active,google_display,2021-09-24
U03621,2021-09-24,FL,active,google_display,2026-05-25
U03622,2023-12-11,TN,active,google_display,2023-12-11
U03622,2023-12-11,TN,active,google_display,2026-05-25
U03623,2024-02-27,OH,active,google_search,2024-02-27
U03623,2024-02-27,OH,active,google_search,2026-05-25
U03624,2021-10-19,OR,active,google_search,2021-10-19
U03624,2021-10-19,OR,active,google_search,2026-05-25
U03625,2023-06-24,AZ,active,tiktok,2023-06-24
U03625,2023-06-24,AZ,active,tiktok,2026-05-25
U03626,2023-10-10,CO,active,organic,2023-10-10
U03626,2023-10-10,CO,active,organic,2026-05-25
U03627,2023-07-13,UT,active,facebook,2023-07-13
U03627,2023-07-13,UT,active,facebook,2026-05-25
U03628,2023-07-09,MN,active,tiktok,2023-07-09
U03628,2023-07-09,MN,active,tiktok,2026-05-25
U03629,2021-12-13,FL,active,organic,2021-12-13
U03629,2021-12-13,FL,active,organic,2026-05-25
U03631,2025-01-20,WA,active,google_search,2025-01-20
U03631,2025-01-20,WA,active,google_search,2026-05-25
U03632,2021-08-27,CO,active,facebook,2021-08-27
U03632,2021-08-27,CO,active,facebook,2026-05-25
U03633,2024-06-08,WA,active,facebook,2024-06-08
U03633,2024-06-08,WA,active,facebook,2026-05-25
U03634,2022-08-09,UT,active,facebook,2022-08-09
U03634,2022-08-09,UT,active,facebook,2026-05-25
U03635,2021-12-19,MI,active,facebook,2021-12-19
U03635,2021-12-19,MI,active,facebook,2026-05-25
U03636,2025-11-12,TX,active,organic,2025-11-12
U03636,2025-11-12,TX,paused,organic,2026-02-01
U03636,2025-11-12,TX,paused,organic,2026-05-25
U03637,2025-03-18,FL,active,google_display,2025-03-18
U03637,2025-03-18,FL,active,google_display,2026-05-25
U03638,2023-03-30,OH,active,tiktok,2023-03-30
U03638,2023-03-30,OH,paused,tiktok,2025-05-19
U03638,2023-03-30,OH,paused,tiktok,2026-05-25
U03639,2021-09-25,TX,active,google_search,2021-09-25
U03639,2021-09-25,TX,active,google_search,2026-05-25
U03640,2022-08-22,NV,active,facebook,2022-08-22
U03640,2022-08-22,NV,active,facebook,2026-05-25
U03641,2022-07-16,UT,active,google_search,2022-07-16
U03641,2022-07-16,UT,active,google_search,2026-05-25
U03642,2024-03-02,FL,active,instagram,2024-03-02
U03642,2024-03-02,FL,active,instagram,2026-05-25
U03643,2023-11-27,FL,active,instagram,2023-11-27
U03643,2023-11-27,FL,active,instagram,2026-05-25
U03644,2023-08-31,NC,active,google_display,2023-08-31
U03644,2023-08-31,NC,active,google_display,2026-05-25
U03645,2022-10-12,OR,active,facebook,2022-10-12
U03645,2022-10-12,OR,active,facebook,2026-05-25
U03646,2025-08-07,MN,active,referral,2025-08-07
U03646,2025-08-07,MN,churned,referral,2025-09-30
U03646,2025-08-07,MN,churned,referral,2026-05-25
U03647,2023-01-27,PA,active,facebook,2023-01-27
U03647,2023-01-27,PA,active,facebook,2026-05-25
U03648,2023-02-26,NY,active,organic,2023-02-26
U03648,2023-02-26,NY,active,organic,2026-05-25
U03649,2021-09-26,TN,active,instagram,2021-09-26
U03649,2021-09-26,TN,active,instagram,2026-05-25
U03650,2022-07-04,MN,active,google_display,2022-07-04
U03650,2022-07-04,MN,active,google_display,2026-05-25
U03651,2025-05-09,GA,active,organic,2025-05-09
U03651,2025-05-09,GA,active,organic,2026-05-25
U03652,2026-05-03,OH,active,facebook,2026-05-03
U03652,2026-05-03,OH,active,facebook,2026-05-25
U03653,2024-07-10,GA,active,google_display,2024-07-10
U03653,2024-07-10,GA,active,google_display,2026-05-25
U03654,2022-05-10,OR,active,google_search,2022-05-10
U03654,2022-05-10,OR,active,google_search,2026-05-25
U03655,2021-12-07,TX,active,facebook,2021-12-07
U03655,2021-12-07,TX,active,facebook,2026-05-25
U03656,2024-01-02,CA,active,organic,2024-01-02
U03656,2024-01-02,CA,active,organic,2026-05-25
U03657,2022-03-24,NY,active,facebook,2022-03-24
U03657,2022-03-24,NY,active,facebook,2026-05-25
U03658,2021-11-26,UT,active,referral,2021-11-26
U03658,2021-11-26,UT,active,referral,2026-05-25
U03659,2023-09-13,WA,active,instagram,2023-09-13
U03659,2023-09-13,WA,active,instagram,2026-05-25
U03660,2023-05-26,OH,active,google_display,2023-05-26
U03660,2023-05-26,OH,active,google_display,2026-05-25
U03661,2022-12-16,WA,active,instagram,2022-12-16
U03661,2022-12-16,WA,active,instagram,2026-05-25
U03662,2022-08-13,GA,active,facebook,2022-08-13
U03662,2022-08-13,GA,active,facebook,2026-05-25
U03663,2025-05-30,AZ,active,google_search,2025-05-30
U03663,2025-05-30,AZ,active,google_search,2026-05-25
U03664,2022-03-14,CA,active,google_search,2022-03-14
U03664,2022-03-14,CA,active,google_search,2026-05-25
U03665,2021-09-03,TN,active,google_search,2021-09-03
U03665,2021-09-03,TN,active,google_search,2026-05-25
U03666,2022-08-09,GA,active,,2022-08-09
U03666,2022-08-09,GA,active,,2026-05-25
U03667,2023-09-06,MN,active,organic,2023-09-06
U03667,2023-09-06,MN,active,organic,2026-05-25
U03668,2025-08-20,CO,active,google_display,2025-08-20
U03668,2025-08-20,CO,active,google_display,2026-05-25
U03669,2025-02-24,WA,active,facebook,2025-02-24
U03669,2025-02-24,WA,active,facebook,2026-05-25
U03670,2023-03-13,VA,active,google_search,2023-03-13
U03670,2023-03-13,VA,active,google_search,2026-05-25
U03671,2023-01-21,MI,active,facebook,2023-01-21
U03671,2023-01-21,MI,active,facebook,2026-05-25
